Course Name,Activity Name,Instructor,Type,Recorded in Gradebook,Attempt Selected,Activity Level Average Score,Activity Level Average Time on Task,Submitted,Grade,Score,Time on Task,StudentID
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1847
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1857
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1859
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1862
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1866
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1872
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1882
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1886
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1888
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1895
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1896
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1906
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1912
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1923
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1935
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1938
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1941
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1951
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1961
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1964
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1966
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1979
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",1981
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2001
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2030
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2033
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2036
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2038
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2054
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2062
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2063
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2066
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2067
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	5%","	00:37:18","	--","	--","	0%","	--:--:--",2075
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",2098
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1001
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1018
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1022
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	11/15/2021 4:26:02 PM","	--","	100%","	00:21:02",1030
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1028
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1035
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/23/2021 11:03:29 AM","	--","	100%","	00:29:29",1036
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1041
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1044
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1046
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/16/2021 9:18:38 PM","	--","	100%","	00:23:46",1052
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1056
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1071
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1074
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1079
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1086
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1098
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1098
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/11/2021 6:31:37 PM","	--","	100%","	00:18:41",1106
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1111
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1116
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1117
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1120
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1122
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1134
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/5/2021 3:27:59 PM","	--","	100%","	00:19:33",1145
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1152
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1154
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1165
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1168
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1174
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1174
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	11/15/2021 12:20:40 PM","	--","	100%","	00:21:30",1183
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1211
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/18/2021 3:45:06 PM","	--","	100%","	00:18:46",
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1222
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1224
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1236
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1239
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1241
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1243
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1246
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	12/1/2021 6:18:25 PM","	--","	100%","	00:28:34",1253
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1261
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1262
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1264
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/4/2021 10:46:54 AM","	--","	100%","	00:16:42",1267
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1269
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1290
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1297
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	11/8/2021 12:51:00 PM","	--","	100%","	00:16:32",1305
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1307
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1311
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1312
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1319
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1341
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	11/15/2021 2:27:32 PM","	--","	100%","	00:19:15",1344
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1351
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1356
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	10/10/2021 11:42:24 PM","	--","	100%","	00:43:08",1377
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1383
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1393
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1402
"	BITM - 330 -6399","	Access Chapter 6: Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	21%","	00:25:42","	--","	--","	0%","	--:--:--",1410
